58	XM_006351829.2	100.00	17	0	0	1	17	1842	1858	0.012	34.2
59	XM_006352124.2	100.00	17	0	0	1	17	598	614	0.012	34.2
60	XM_006356165.2	100.00	17	0	0	1	17	5661	5645	0.012	34.2
61	XM_006348089.2	100.00	17	0	0	1	17	126	142	0.012	34.2
62	XM_006338033.2	100.00	17	0	0	1	17	640	656	0.012	34.2
63	XM_006359155.2	100.00	17	0	0	1	17	874	890	0.012	34.2
65	XM_006343603.2	100.00	17	0	0	1	17	457	473	0.012	34.2
66	XM_015311126.1	100.00	17	0	0	1	17	788	804	0.012	34.2
67	XM_006341981.2	100.00	17	0	0	1	17	722	738	0.012	34.2
68	XM_006341981.2	100.00	17	0	0	1	17	717	701	0.012	34.2
70	XM_006358830.2	100.00	17	0	0	1	17	590	606	0.012	34.2
75	XM_015307166.1	100.00	16	0	0	2	17	528	543	0.047	32.2
76	XM_015315318.1	100.00	17	0	0	1	17	1079	1095	0.012	34.2
80	XM_015310180.1	100.00	17	0	0	1	17	2101	2117	0.012	34.2
81	XM_006347961.2	100.00	17	0	0	1	17	642	658	0.012	34.2
82	XM_015306440.1	100.00	17	0	0	1	17	688	704	0.012	34.2
83	XM_006349859.2	100.00	17	0	0	1	17	1603	1587	0.012	34.2
84	XM_006352187.1	100.00	17	0	0	1	17	1593	1609	0.012	34.2
88	XR_367471.2	100.00	17	0	0	1	17	739	755	0.012	34.2
90	XM_006359187.2	100.00	17	0	0	1	17	1242	1258	0.012	34.2
91	XM_006359187.2	100.00	17	0	0	1	17	1055	1071	0.012	34.2
92	XM_006352610.2	100.00	17	0	0	1	17	428	444	0.012	34.2
94	NM_001288469.1	100.00	17	0	0	1	17	244	260	0.012	34.2
95	XM_006355080.2	100.00	17	0	0	1	17	577	593	0.012	34.2
96	XM_015303792.1	100.00	17	0	0	1	17	2242	2258	0.012	34.2
97	XM_006354463.2	100.00	16	0	0	1	16	516	531	0.047	32.2
98	XM_006338271.2	100.00	16	0	0	2	17	939	924	0.047	32.2
99	XM_006344847.2	100.00	17	0	0	1	17	434	418	0.012	34.2
100	XM_006344847.2	100.00	17	0	0	1	17	439	455	0.012	34.2
101	XM_015304441.1	100.00	17	0	0	1	17	314	330	0.012	34.2
102	XM_006338918.2	100.00	17	0	0	1	17	86	102	0.012	34.2
104	XM_015308057.1	100.00	17	0	0	1	17	1617	1601	0.012	34.2
105	XM_006340042.2	100.00	17	0	0	1	17	1044	1060	0.012	34.2
107	XM_006344334.2	100.00	17	0	0	1	17	343	359	0.012	34.2
109	XM_006359295.2	100.00	17	0	0	1	17	339	355	0.012	34.2
111	XM_006349305.2	100.00	17	0	0	1	17	579	595	0.012	34.2
112	XR_001472881.1	100.00	17	0	0	1	17	147	163	0.012	34.2
114	XM_015314184.1	100.00	17	0	0	1	17	375	391	0.012	34.2
115	XM_015309533.1	100.00	17	0	0	1	17	1360	1376	0.012	34.2
116	XM_006355965.2	100.00	17	0	0	1	17	2079	2095	0.012	34.2
117	XM_006359165.2	100.00	17	0	0	1	17	589	605	0.012	34.2
120	XM_015307127.1	100.00	17	0	0	1	17	440	456	0.012	34.2
121	XM_015312032.1	100.00	17	0	0	1	17	692	708	0.012	34.2
122	XM_015312032.1	100.00	17	0	0	1	17	687	671	0.012	34.2
123	XM_006339371.2	100.00	17	0	0	1	17	924	940	0.012	34.2
125	XM_015311324.1	100.00	16	0	0	2	17	565	550	0.047	32.2
127	XM_006353817.2	100.00	17	0	0	1	17	590	606	0.012	34.2
128	XM_015308829.1	100.00	17	0	0	1	17	287	303	0.012	34.2
132	XM_006351298.2	100.00	17	0	0	1	17	457	473	0.012	34.2
133	XM_006359742.2	100.00	17	0	0	1	17	413	429	0.012	34.2
134	XM_015304153.1	100.00	17	0	0	1	17	344	360	0.012	34.2
135	XM_006363463.2	100.00	17	0	0	1	17	614	630	0.012	34.2
137	XM_015313320.1	100.00	17	0	0	1	17	3459	3475	0.012	34.2
140	XM_006340333.2	100.00	17	0	0	1	17	514	530	0.012	34.2
141	XM_006352905.2	100.00	17	0	0	1	17	594	610	0.012	34.2
142	XM_015304357.1	100.00	16	0	0	1	16	540	525	0.047	32.2
143	XM_015315474.1	100.00	16	0	0	2	17	1874	1889	0.047	32.2
145	XR_367159.2	100.00	17	0	0	1	17	436	452	0.012	34.2
146	XR_367159.2	100.00	17	0	0	1	17	254	270	0.012	34.2
147	XR_367159.2	100.00	17	0	0	1	17	431	415	0.012	34.2
148	XR_367159.2	100.00	16	0	0	1	16	481	496	0.047	32.2
150	XR_367159.2	100.00	17	0	0	1	17	481	497	0.012	34.2
151	XM_015303522.1	100.00	17	0	0	1	17	45	61	0.012	34.2
152	XM_006340980.2	100.00	17	0	0	1	17	191	207	0.012	34.2
155	XM_006349627.2	100.00	17	0	0	1	17	158	174	0.012	34.2
156	NM_001287907.1	100.00	17	0	0	1	17	959	975	0.012	34.2
157	XM_006347311.2	100.00	17	0	0	1	17	390	406	0.012	34.2
159	XM_015310585.1	100.00	17	0	0	1	17	524	540	0.012	34.2
161	XR_369095.2	100.00	17	0	0	1	17	4	20	0.012	34.2
162	XM_006340995.2	100.00	17	0	0	1	17	367	351	0.012	34.2
163	XM_006340995.2	100.00	17	0	0	1	17	372	388	0.012	34.2
164	XM_006348792.2	100.00	17	0	0	1	17	1279	1295	0.012	34.2
165	XM_006366975.2	100.00	17	0	0	1	17	4	20	0.012	34.2
175	XM_006355597.2	100.00	17	0	0	1	17	1569	1585	0.012	34.2
176	XM_006365817.2	100.00	17	0	0	1	17	289	305	0.012	34.2
177	XM_006356966.2	100.00	17	0	0	1	17	887	903	0.012	34.2
178	NM_001287999.1	100.00	17	0	0	1	17	1344	1360	0.012	34.2
179	XM_006358962.2	100.00	17	0	0	1	17	964	948	0.012	34.2
180	XM_006343834.2	100.00	17	0	0	1	17	1651	1667	0.012	34.2
182	XM_006354147.2	100.00	17	0	0	1	17	2413	2397	0.012	34.2
184	XM_015309158.1	100.00	17	0	0	1	17	260	276	0.012	34.2
185	XM_006352220.2	100.00	17	0	0	1	17	1788	1804	0.012	34.2
186	XM_015303006.1	100.00	17	0	0	1	17	166	150	0.012	34.2
187	XM_015306573.1	100.00	17	0	0	1	17	589	605	0.012	34.2
188	XM_015303365.1	100.00	17	0	0	1	17	136	152	0.012	34.2
189	XM_006357896.2	100.00	17	0	0	1	17	1491	1507	0.012	34.2
191	XM_006360205.2	100.00	17	0	0	1	17	1222	1238	0.012	34.2
192	XM_006349989.2	100.00	17	0	0	1	17	473	489	0.012	34.2
193	XM_006348638.2	100.00	17	0	0	1	17	783	799	0.012	34.2
194	NM_001287896.1	100.00	17	0	0	1	17	448	464	0.012	34.2
195	XR_367580.2	100.00	17	0	0	1	17	842	858	0.012	34.2
196	NM_001287865.1	100.00	17	0	0	1	17	2189	2205	0.012	34.2
197	XM_006360786.2	100.00	17	0	0	1	17	339	355	0.012	34.2
200	XM_006366796.2	100.00	17	0	0	1	17	147	163	0.012	34.2
201	XM_015307538.1	100.00	17	0	0	1	17	1998	2014	0.012	34.2
204	XM_006352220.2	100.00	17	0	0	1	17	2735	2751	0.012	34.2
205	XM_006362758.2	100.00	17	0	0	1	17	1843	1859	0.012	34.2
206	XM_006365503.2	100.00	17	0	0	1	17	375	391	0.012	34.2
207	XM_006361438.2	100.00	17	0	0	1	17	460	476	0.012	34.2
208	XM_006349431.1	100.00	17	0	0	1	17	583	599	0.012	34.2
211	XM_006346394.1	100.00	17	0	0	1	17	533	549	0.012	34.2
212	XM_006346394.1	100.00	16	0	0	1	16	533	548	0.047	32.2
213	XM_015314763.1	100.00	17	0	0	1	17	375	391	0.012	34.2
214	XM_015309788.1	100.00	16	0	0	1	16	2513	2528	0.047	32.2
215	XM_015303475.1	100.00	17	0	0	1	17	2482	2498	0.012	34.2
217	XM_006352204.2	100.00	17	0	0	1	17	642	658	0.012	34.2
218	XM_006347133.2	100.00	17	0	0	1	17	385	401	0.012	34.2
219	NM_001288286.1	100.00	17	0	0	1	17	4858	4842	0.012	34.2
221	XM_015309323.1	100.00	17	0	0	1	17	725	741	0.012	34.2
222	XM_006345541.2	100.00	17	0	0	1	17	173	189	0.012	34.2
223	XM_006352479.2	100.00	17	0	0	1	17	3460	3476	0.012	34.2
224	XM_006340677.2	100.00	17	0	0	1	17	1874	1890	0.012	34.2
225	XM_006358456.2	100.00	17	0	0	1	17	123	139	0.012	34.2
226	XM_006352454.2	100.00	17	0	0	1	17	472	488	0.012	34.2
227	XM_006339611.2	100.00	17	0	0	1	17	743	759	0.012	34.2
231	XM_006341907.2	100.00	17	0	0	1	17	836	852	0.012	34.2
232	XM_006342299.2	100.00	17	0	0	1	17	982	998	0.012	34.2
233	XM_006363004.2	100.00	17	0	0	1	17	373	389	0.012	34.2
234	XM_006365715.2	100.00	17	0	0	1	17	115	131	0.012	34.2
235	XM_006367691.2	100.00	16	0	0	2	17	117	132	0.047	32.2
236	XM_006342902.2	100.00	17	0	0	1	17	167	183	0.012	34.2
237	NM_001288025.1	100.00	17	0	0	1	17	314	330	0.012	34.2
239	XM_006366283.2	100.00	16	0	0	1	16	732	747	0.047	32.2
240	XR_001473174.1	100.00	17	0	0	1	17	1433	1449	0.012	34.2
241	XM_015303956.1	100.00	17	0	0	1	17	661	645	0.012	34.2
242	XM_006340105.2	100.00	17	0	0	1	17	311	327	0.012	34.2
244	XM_006351851.2	100.00	17	0	0	1	17	1317	1333	0.012	34.2
245	XM_006346027.2	100.00	17	0	0	1	17	1117	1133	0.012	34.2
246	XM_006346027.2	100.00	17	0	0	1	17	874	890	0.012	34.2
247	XM_006341052.2	100.00	17	0	0	1	17	451	467	0.012	34.2
248	NM_001288424.1	100.00	17	0	0	1	17	574	590	0.012	34.2
249	XM_015307987.1	100.00	17	0	0	1	17	3504	3488	0.012	34.2
250	XM_006348395.2	100.00	16	0	0	1	16	1436	1421	0.047	32.2
251	XM_006350646.2	100.00	17	0	0	1	17	1794	1810	0.012	34.2
252	XM_006338566.2	100.00	16	0	0	2	17	548	533	0.047	32.2
253	XM_006339295.2	100.00	17	0	0	1	17	538	554	0.012	34.2
254	XM_006347547.2	100.00	17	0	0	1	17	2001	2017	0.012	34.2
255	XM_015314840.1	100.00	17	0	0	1	17	647	663	0.012	34.2
256	XM_006364766.2	100.00	17	0	0	1	17	3707	3723	0.012	34.2
257	XM_006351577.2	100.00	17	0	0	1	17	777	761	0.012	34.2
258	XM_006352326.2	100.00	17	0	0	1	17	1780	1764	0.012	34.2
259	XM_006347573.2	100.00	17	0	0	1	17	1034	1050	0.012	34.2
261	XM_006349019.2	100.00	17	0	0	1	17	1956	1972	0.012	34.2
262	XM_006349019.2	100.00	16	0	0	1	16	1956	1971	0.047	32.2
263	XM_015306937.1	100.00	17	0	0	1	17	4442	4458	0.012	34.2
264	XM_006362374.2	100.00	16	0	0	1	16	34	19	0.047	32.2
265	XM_006365050.2	100.00	17	0	0	1	17	303	319	0.012	34.2
269	XR_001474708.1	100.00	16	0	0	1	16	352	337	0.047	32.2
270	XM_006361921.2	100.00	17	0	0	1	17	313	329	0.012	34.2
271	XM_006344107.2	100.00	17	0	0	1	17	78	94	0.012	34.2
272	XM_015307616.1	100.00	17	0	0	1	17	3088	3104	0.012	34.2
273	XM_015309248.1	100.00	17	0	0	1	17	368	384	0.012	34.2
274	XM_006359138.1	100.00	17	0	0	1	17	1439	1455	0.012	34.2
275	XR_001472697.1	100.00	17	0	0	1	17	2	18	0.012	34.2
276	XM_015313229.1	100.00	17	0	0	1	17	1741	1757	0.012	34.2
278	XM_015314520.1	100.00	17	0	0	1	17	871	887	0.012	34.2
279	XM_006362715.2	100.00	17	0	0	1	17	2473	2489	0.012	34.2
280	XM_006356613.2	100.00	17	0	0	1	17	380	396	0.012	34.2
281	XM_006339103.2	100.00	17	0	0	1	17	3287	3303	0.012	34.2
282	XM_015304778.1	100.00	16	0	0	1	16	973	988	0.047	32.2
283	XM_015314281.1	100.00	17	0	0	1	17	1885	1869	0.012	34.2
284	XM_015308801.1	100.00	16	0	0	1	16	1284	1269	0.047	32.2
286	NM_001288049.1	100.00	17	0	0	1	17	349	365	0.012	34.2
287	NM_001288430.1	100.00	17	0	0	1	17	609	593	0.012	34.2
288	XM_006365651.2	100.00	17	0	0	1	17	699	683	0.012	34.2
289	XM_015309095.1	100.00	17	0	0	1	17	435	451	0.012	34.2
291	XM_006364285.2	100.00	17	0	0	1	17	2242	2258	0.012	34.2
293	XM_006357376.2	100.00	17	0	0	1	17	1621	1637	0.012	34.2
295	XM_006342081.2	100.00	17	0	0	1	17	3509	3525	0.012	34.2
297	XM_006342837.2	100.00	17	0	0	1	17	431	447	0.012	34.2
298	XM_006353286.2	100.00	17	0	0	1	17	2151	2167	0.012	34.2
299	XM_006353286.2	100.00	17	0	0	1	17	1924	1940	0.012	34.2
300	XM_006361308.2	100.00	16	0	0	2	17	215	200	0.047	32.2
302	XM_015315244.1	100.00	16	0	0	2	17	1552	1567	0.047	32.2
303	XM_006342551.2	100.00	16	0	0	2	17	1005	990	0.047	32.2
305	XM_006361629.2	100.00	17	0	0	1	17	2710	2726	0.012	34.2
306	XM_006338257.2	100.00	17	0	0	1	17	396	412	0.012	34.2
307	XM_006338257.2	100.00	17	0	0	1	17	652	668	0.012	34.2
309	XM_006358979.2	100.00	17	0	0	1	17	1043	1059	0.012	34.2
310	XM_015314134.1	100.00	17	0	0	1	17	587	571	0.012	34.2
311	XM_006356958.2	100.00	17	0	0	1	17	723	707	0.012	34.2
312	XM_006351300.2	100.00	17	0	0	1	17	334	350	0.012	34.2
313	XM_006362791.2	100.00	16	0	0	2	17	433	448	0.047	32.2
314	XM_006341392.2	100.00	17	0	0	1	17	1931	1915	0.012	34.2
315	XM_015304228.1	100.00	17	0	0	1	17	953	969	0.012	34.2
316	XM_015308018.1	100.00	17	0	0	1	17	681	697	0.012	34.2
317	XM_015313633.1	100.00	17	0	0	1	17	1651	1667	0.012	34.2
318	XM_006349613.2	100.00	17	0	0	1	17	1419	1435	0.012	34.2
319	XM_006342800.2	100.00	17	0	0	1	17	1213	1229	0.012	34.2
322	XR_368532.2	100.00	17	0	0	1	17	1057	1073	0.012	34.2
326	XM_006364949.2	100.00	17	0	0	1	17	267	251	0.012	34.2
328	XM_015314799.1	100.00	17	0	0	1	17	1157	1173	0.012	34.2
329	XM_006349838.2	100.00	17	0	0	1	17	2756	2772	0.012	34.2
331	XR_366902.2	100.00	17	0	0	1	17	2948	2964	0.012	34.2
332	XM_006349735.2	100.00	17	0	0	1	17	1148	1164	0.012	34.2
333	XM_006341799.2	100.00	17	0	0	1	17	731	747	0.012	34.2
334	XM_006340419.2	100.00	17	0	0	1	17	1086	1102	0.012	34.2
335	XM_006353595.2	100.00	17	0	0	1	17	2647	2631	0.012	34.2
336	XM_006353595.2	100.00	17	0	0	1	17	2652	2668	0.012	34.2
338	XM_006364358.2	100.00	17	0	0	1	17	295	311	0.012	34.2
340	XM_006338057.2	100.00	17	0	0	1	17	1249	1265	0.012	34.2
341	XM_006342670.2	100.00	17	0	0	1	17	655	671	0.012	34.2
342	XM_006343602.2	100.00	17	0	0	1	17	502	486	0.012	34.2
344	XM_006366365.2	100.00	17	0	0	1	17	2062	2078	0.012	34.2
346	XM_015308235.1	100.00	17	0	0	1	17	1994	2010	0.012	34.2
347	XM_006343884.2	100.00	17	0	0	1	17	1604	1620	0.012	34.2
348	XM_006343009.2	100.00	17	0	0	1	17	2040	2056	0.012	34.2
349	XM_006344091.2	100.00	17	0	0	1	17	1959	1975	0.012	34.2
352	XM_006358883.2	100.00	17	0	0	1	17	702	718	0.012	34.2
353	XM_006339627.2	100.00	17	0	0	1	17	2060	2076	0.012	34.2
354	XM_015303468.1	100.00	17	0	0	1	17	1212	1228	0.012	34.2
355	XM_006341602.2	100.00	17	0	0	1	17	1523	1539	0.012	34.2
356	XM_006367412.2	100.00	17	0	0	1	17	393	409	0.012	34.2
357	XM_006360058.2	100.00	16	0	0	2	17	1066	1081	0.047	32.2
358	XM_006341860.2	100.00	17	0	0	1	17	2516	2500	0.012	34.2
359	XM_015306856.1	100.00	17	0	0	1	17	1239	1255	0.012	34.2
360	XM_006338000.2	100.00	17	0	0	1	17	1752	1768	0.012	34.2
361	XM_006345794.2	100.00	17	0	0	1	17	1437	1453	0.012	34.2
364	XR_001474925.1	100.00	17	0	0	1	17	67	51	0.012	34.2
366	XM_006365638.2	100.00	17	0	0	1	17	1319	1335	0.012	34.2
367	XR_001473282.1	100.00	17	0	0	1	17	2069	2085	0.012	34.2
368	XR_001475231.1	100.00	17	0	0	1	17	716	732	0.012	34.2
369	XR_001473581.1	100.00	17	0	0	1	17	339	323	0.012	34.2
370	XM_006348691.2	100.00	17	0	0	1	17	2562	2546	0.012	34.2
371	XM_015306901.1	100.00	16	0	0	1	16	152	137	0.047	32.2
373	XR_001472083.1	100.00	17	0	0	1	17	2206	2190	0.012	34.2
374	XR_001472083.1	100.00	17	0	0	1	17	2211	2227	0.012	34.2
375	XR_001473355.1	100.00	17	0	0	1	17	2267	2283	0.012	34.2
377	XM_015307549.1	100.00	17	0	0	1	17	2165	2181	0.012	34.2
378	XM_006356741.2	100.00	16	0	0	2	17	1757	1742	0.047	32.2
380	XM_006349767.2	100.00	17	0	0	1	17	1180	1196	0.012	34.2
382	XM_006339775.2	100.00	17	0	0	1	17	928	944	0.012	34.2
383	XM_006363416.2	100.00	17	0	0	1	17	1350	1366	0.012	34.2
385	XM_006361952.2	100.00	17	0	0	1	17	1138	1154	0.012	34.2
386	XM_006348653.2	100.00	17	0	0	1	17	871	887	0.012	34.2
391	XM_006362794.2	100.00	17	0	0	1	17	797	781	0.012	34.2
392	XM_006360207.2	100.00	17	0	0	1	17	2356	2372	0.012	34.2
394	XM_006350628.2	100.00	17	0	0	1	17	1421	1437	0.012	34.2
395	XR_368601.2	100.00	17	0	0	1	17	978	994	0.012	34.2
397	XM_015307709.1	100.00	17	0	0	1	17	5729	5745	0.012	34.2
398	XM_015306215.1	100.00	17	0	0	1	17	2377	2393	0.012	34.2
399	XM_006351392.2	100.00	17	0	0	1	17	1900	1916	0.012	34.2
400	XM_006345257.2	100.00	17	0	0	1	17	1623	1639	0.012	34.2
402	XM_006353550.2	100.00	17	0	0	1	17	1634	1650	0.012	34.2
404	XM_015309556.1	100.00	17	0	0	1	17	1484	1468	0.012	34.2
405	XM_006348432.2	100.00	17	0	0	1	17	823	839	0.012	34.2
406	XM_015308378.1	100.00	17	0	0	1	17	2715	2731	0.012	34.2
410	XM_006347472.2	100.00	17	0	0	1	17	1932	1948	0.012	34.2
411	XM_006347472.2	100.00	17	0	0	1	17	1574	1590	0.012	34.2
412	XM_006347472.2	100.00	17	0	0	1	17	1786	1802	0.012	34.2
413	XM_006354711.2	100.00	17	0	0	1	17	1296	1280	0.012	34.2
415	XM_006349425.2	100.00	17	0	0	1	17	2540	2556	0.012	34.2
416	XM_006367600.2	100.00	17	0	0	1	17	2470	2486	0.012	34.2
417	XM_006353104.2	100.00	16	0	0	2	17	2712	2727	0.047	32.2
421	XM_006348077.2	100.00	17	0	0	1	17	936	952	0.012	34.2
423	XM_006363085.2	100.00	17	0	0	1	17	1660	1676	0.012	34.2
425	XM_006343127.2	100.00	17	0	0	1	17	2044	2060	0.012	34.2
426	XM_015312206.1	100.00	17	0	0	1	17	889	905	0.012	34.2
427	XM_006364393.2	100.00	17	0	0	1	17	1920	1936	0.012	34.2
428	XM_006355765.2	100.00	17	0	0	1	17	2401	2417	0.012	34.2
429	XM_006364238.2	100.00	17	0	0	1	17	1241	1257	0.012	34.2
430	XR_367452.2	100.00	17	0	0	1	17	2540	2556	0.012	34.2
431	XM_015309377.1	100.00	17	0	0	1	17	3892	3908	0.012	34.2
435	XM_006357698.2	100.00	17	0	0	1	17	2482	2498	0.012	34.2
436	XM_006344683.2	100.00	17	0	0	1	17	1197	1213	0.012	34.2
438	XM_015314599.1	100.00	17	0	0	1	17	3769	3785	0.012	34.2
440	XM_015313523.1	100.00	17	0	0	1	17	1755	1771	0.012	34.2
441	XM_006361269.2	100.00	16	0	0	2	17	3492	3477	0.047	32.2
442	XM_006359452.2	100.00	17	0	0	1	17	77	61	0.012	34.2
443	XM_006351098.2	100.00	17	0	0	1	17	1254	1270	0.012	34.2
445	XM_006358308.2	100.00	17	0	0	1	17	1550	1566	0.012	34.2
447	XR_001475002.1	100.00	17	0	0	1	17	1613	1629	0.012	34.2
448	XM_015309236.1	100.00	17	0	0	1	17	1648	1664	0.012	34.2
450	XR_001473993.1	100.00	16	0	0	2	17	2245	2260	0.047	32.2
451	XM_006359862.2	100.00	17	0	0	1	17	1137	1153	0.012	34.2
452	XM_015307445.1	100.00	17	0	0	1	17	3793	3809	0.012	34.2
452	XM_015307445.1	100.00	17	0	0	1	17	4594	4610	0.012	34.2
453	XM_015307445.1	100.00	17	0	0	1	17	1375	1391	0.012	34.2
453	XM_015307445.1	100.00	16	0	0	1	16	4963	4978	0.047	32.2
453	XM_015307445.1	100.00	16	0	0	1	16	7021	7036	0.047	32.2
454	XM_006339038.2	100.00	17	0	0	1	17	2254	2238	0.012	34.2
455	XM_015313272.1	100.00	17	0	0	1	17	1260	1276	0.012	34.2
456	XM_006362132.2	100.00	17	0	0	1	17	1068	1084	0.012	34.2
457	XM_006348589.2	100.00	17	0	0	1	17	1940	1956	0.012	34.2
458	XM_006358917.2	100.00	17	0	0	1	17	2393	2409	0.012	34.2
459	XM_006347030.2	100.00	17	0	0	1	17	1700	1716	0.012	34.2
460	XM_006342386.2	100.00	17	0	0	1	17	1870	1886	0.012	34.2
461	XM_006356000.2	100.00	17	0	0	1	17	1893	1877	0.012	34.2
462	XM_015306238.1	100.00	17	0	0	1	17	2765	2781	0.012	34.2
463	XM_015304778.1	100.00	17	0	0	1	17	2132	2148	0.012	34.2
465	XM_006361329.2	100.00	17	0	0	1	17	1523	1539	0.012	34.2
466	XM_006361516.2	100.00	16	0	0	2	17	1551	1566	0.047	32.2
467	XM_006361516.2	100.00	17	0	0	1	17	1550	1566	0.012	34.2
468	XM_006343595.2	100.00	17	0	0	1	17	3256	3272	0.012	34.2
469	XM_006342172.2	100.00	17	0	0	1	17	1071	1087	0.012	34.2
470	XM_006356246.2	100.00	17	0	0	1	17	1963	1979	0.012	34.2
471	XM_006362557.2	100.00	17	0	0	1	17	1905	1921	0.012	34.2
472	XM_006347323.2	100.00	17	0	0	1	17	1043	1059	0.012	34.2
473	XR_001472530.1	100.00	17	0	0	1	17	17	33	0.012	34.2
476	XM_006358752.2	100.00	17	0	0	1	17	2077	2093	0.012	34.2
477	XM_006351164.2	100.00	17	0	0	1	17	1642	1658	0.012	34.2
479	XM_006356582.2	100.00	16	0	0	1	16	1259	1274	0.047	32.2
480	XM_015305578.1	100.00	17	0	0	1	17	1712	1728	0.012	34.2
481	XM_006347821.2	100.00	17	0	0	1	17	2290	2306	0.012	34.2
483	XR_001473898.1	100.00	17	0	0	1	17	3854	3870	0.012	34.2
484	XM_015311601.1	100.00	17	0	0	1	17	845	861	0.012	34.2
485	XM_006351383.2	100.00	17	0	0	1	17	2069	2085	0.012	34.2
490	XM_006356586.2	100.00	17	0	0	1	17	2107	2123	0.012	34.2
492	XM_006362432.2	100.00	17	0	0	1	17	2206	2222	0.012	34.2
493	XM_006345018.2	100.00	17	0	0	1	17	1210	1226	0.012	34.2
494	XM_006341878.1	100.00	17	0	0	1	17	1593	1609	0.012	34.2
495	XM_015307043.1	100.00	17	0	0	1	17	2430	2414	0.012	34.2
496	XM_015307043.1	100.00	17	0	0	1	17	2435	2451	0.012	34.2
499	XM_006348193.2	100.00	17	0	0	1	17	1668	1684	0.012	34.2
500	XM_015305994.1	100.00	17	0	0	1	17	1002	1018	0.012	34.2
501	XM_006348872.2	100.00	17	0	0	1	17	1075	1091	0.012	34.2
503	XM_006365410.2	100.00	16	0	0	2	17	655	640	0.047	32.2
504	XM_006349947.2	100.00	17	0	0	1	17	896	912	0.012	34.2
505	XR_001474678.1	100.00	16	0	0	2	17	2236	2221	0.047	32.2
508	XM_006342004.2	100.00	17	0	0	1	17	3366	3382	0.012	34.2
509	XM_015311567.1	100.00	17	0	0	1	17	2473	2489	0.012	34.2
510	XM_015311289.1	100.00	16	0	0	2	17	922	907	0.047	32.2
512	XM_006356878.2	100.00	17	0	0	1	17	1091	1107	0.012	34.2
513	XM_006366453.2	100.00	17	0	0	1	17	1211	1227	0.012	34.2
514	XM_006361235.2	100.00	17	0	0	1	17	1301	1317	0.012	34.2
